"num","treatment","temp.var","instar","temp.avg","date.hatch","date.died","date.ovp","num.ovp","suc.ovp","date.3","date.4","date.5","date.p5.1","mass.p5.1","date.p5.2","mass.p5.2","date.p5.3","mass.p5.3","date.cull","mass.cull","inst.6","date.wand","mass.wand","date.em","instar.em","bled.em","mass.48em","date.ecl","num.em","num.coc","num.fail.spin","num.unem","num.ecl","load","mongo","left_out","notes","diss.notes","date.hatch.j","date.died.j","date.ovp.j","date.3.j","date.4.j","date.5.j","date.p5.1.j","date.p5.2.j","date.p5.3.j","date.cull.j","date.wand.j","date.em.j","date.ecl.j","died","died.bf5","tt3","tt4","tt5","ttwand","ttem.h","ttcull","ttem.w","ttecl","ps.em","ps.ecl","ttend","end.class","mass","age"
18,"control","10","4",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/2/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5924.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4-6th prolegs",NA,24,0,NA,27,29,33,NA,NA,NA,0,40,0,NA,0,0,3,5,9,16,NA,NA,NA,NA,0,0,16,"wand",249.23,5
18,"control","10","5",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/2/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5924.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4-6th prolegs",NA,24,0,NA,27,29,33,NA,NA,NA,0,40,0,NA,0,0,3,5,9,16,NA,NA,NA,NA,0,0,16,"wand",1336.47,9
18,"control","10","end",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/2/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5924.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4-6th prolegs",NA,24,0,NA,27,29,33,NA,NA,NA,0,40,0,NA,0,0,3,5,9,16,NA,NA,NA,NA,0,0,16,"wand",5924.3,16
180,"para","10","3",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",12957.27,"2/21/20",9982.47,NA,NA,NA,NA,NA,"2/22/20",9656.83,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/22/20. massed and frozen for testing. looked like some anal prolapse happening",NA,26,0,29,29,33,38,45,52,NA,0,53,0,NA,0,0,3,7,12,27,NA,NA,NA,NA,0,0,27,"wand",43.31,3
180,"para","10","4",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",12957.27,"2/21/20",9982.47,NA,NA,NA,NA,NA,"2/22/20",9656.83,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/22/20. massed and frozen for testing. looked like some anal prolapse happening",NA,26,0,29,29,33,38,45,52,NA,0,53,0,NA,0,0,3,7,12,27,NA,NA,NA,NA,0,0,27,"wand",280.64,7
180,"para","10","5",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",12957.27,"2/21/20",9982.47,NA,NA,NA,NA,NA,"2/22/20",9656.83,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/22/20. massed and frozen for testing. looked like some anal prolapse happening",NA,26,0,29,29,33,38,45,52,NA,0,53,0,NA,0,0,3,7,12,27,NA,NA,NA,NA,0,0,27,"wand",2046.94,12
180,"para","10","end",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",12957.27,"2/21/20",9982.47,NA,NA,NA,NA,NA,"2/22/20",9656.83,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/22/20. massed and frozen for testing. looked like some anal prolapse happening",NA,26,0,29,29,33,38,45,52,NA,0,53,0,NA,0,0,3,7,12,27,NA,NA,NA,NA,0,0,27,"wand",9656.83,27
181,"control","0","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12873.6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,35,NA,NA,NA,0,38,0,NA,0,0,3,5,9,12,NA,NA,NA,NA,0,0,12,"wand",40.37,3
181,"control","0","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12873.6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,35,NA,NA,NA,0,38,0,NA,0,0,3,5,9,12,NA,NA,NA,NA,0,0,12,"wand",158.86,5
181,"control","0","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12873.6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,35,NA,NA,NA,0,38,0,NA,0,0,3,5,9,12,NA,NA,NA,NA,0,0,12,"wand",4461.34,9
181,"control","0","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12873.6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,35,NA,NA,NA,0,38,0,NA,0,0,3,5,9,12,NA,NA,NA,NA,0,0,12,"wand",12873.6,12
182,"control","10","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",6406.41,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,3,6,10,15,NA,NA,NA,NA,0,0,15,"wand",43.14,3
182,"control","10","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",6406.41,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,3,6,10,15,NA,NA,NA,NA,0,0,15,"wand",187.24,6
182,"control","10","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",6406.41,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,3,6,10,15,NA,NA,NA,NA,0,0,15,"wand",1170.85,10
182,"control","10","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",6406.41,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,3,6,10,15,NA,NA,NA,NA,0,0,15,"wand",6406.41,15
183,"control","0","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12956.7,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",42.58,3
183,"control","0","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12956.7,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",761.8,6
183,"control","0","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12956.7,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",3838.28,9
183,"control","0","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",12956.7,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",12956.7,12
184,"control","10","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/14/20",5655.54,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,37,NA,NA,NA,0,45,0,NA,0,0,3,6,11,19,NA,NA,NA,NA,0,0,19,"wand",52.63,3
184,"control","10","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/14/20",5655.54,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,37,NA,NA,NA,0,45,0,NA,0,0,3,6,11,19,NA,NA,NA,NA,0,0,19,"wand",162.57,6
184,"control","10","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/14/20",5655.54,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,37,NA,NA,NA,0,45,0,NA,0,0,3,6,11,19,NA,NA,NA,NA,0,0,19,"wand",1189.92,11
184,"control","10","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/14/20",5655.54,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,26,0,NA,29,32,37,NA,NA,NA,0,45,0,NA,0,0,3,6,11,19,NA,NA,NA,NA,0,0,19,"wand",5655.54,19
187,"para","0","3",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",4,1,552.96,"2/11/20",39,35,4,14,28,53,NA,NA,"ovp and put in chamber around 12pm","3 immature 2nds counted in num unem",26,0,29,29,34,NA,NA,NA,NA,0,0,38,42,0,NA,3,8,NA,NA,12,NA,9,13,0.735849056603774,0.528301886792453,12,"em",43.04,3
187,"para","0","4",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",4,1,552.96,"2/11/20",39,35,4,14,28,53,NA,NA,"ovp and put in chamber around 12pm","3 immature 2nds counted in num unem",26,0,29,29,34,NA,NA,NA,NA,0,0,38,42,0,NA,3,8,NA,NA,12,NA,9,13,0.735849056603774,0.528301886792453,12,"em",247.11,8
187,"para","0","5",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",4,1,552.96,"2/11/20",39,35,4,14,28,53,NA,NA,"ovp and put in chamber around 12pm","3 immature 2nds counted in num unem",26,0,29,29,34,NA,NA,NA,NA,0,0,38,42,0,NA,3,8,NA,NA,12,NA,9,13,0.735849056603774,0.528301886792453,12,"em",NA,NA
187,"para","0","end",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",4,1,552.96,"2/11/20",39,35,4,14,28,53,NA,NA,"ovp and put in chamber around 12pm","3 immature 2nds counted in num unem",26,0,29,29,34,NA,NA,NA,NA,0,0,38,42,0,NA,3,8,NA,NA,12,NA,9,13,0.735849056603774,0.528301886792453,12,"em",552.96,12
188,"para","10","3",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/8/20","2/15/20",8340.89,"2/22/20",9214.97,NA,NA,NA,NA,NA,"2/28/20",7046.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/28/20. put in pupae box to see if it pupates",NA,26,0,29,29,33,39,46,53,NA,0,59,0,NA,0,0,3,7,13,33,NA,NA,NA,NA,0,0,33,"wand",46.21,3
188,"para","10","4",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/8/20","2/15/20",8340.89,"2/22/20",9214.97,NA,NA,NA,NA,NA,"2/28/20",7046.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/28/20. put in pupae box to see if it pupates",NA,26,0,29,29,33,39,46,53,NA,0,59,0,NA,0,0,3,7,13,33,NA,NA,NA,NA,0,0,33,"wand",112.87,7
188,"para","10","5",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/8/20","2/15/20",8340.89,"2/22/20",9214.97,NA,NA,NA,NA,NA,"2/28/20",7046.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/28/20. put in pupae box to see if it pupates",NA,26,0,29,29,33,39,46,53,NA,0,59,0,NA,0,0,3,7,13,33,NA,NA,NA,NA,0,0,33,"wand",1222.3,13
188,"para","10","end",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/8/20","2/15/20",8340.89,"2/22/20",9214.97,NA,NA,NA,NA,NA,"2/28/20",7046.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"ovp and put in chamber around 12pm. wandered 2/28/20. put in pupae box to see if it pupates",NA,26,0,29,29,33,39,46,53,NA,0,59,0,NA,0,0,3,7,13,33,NA,NA,NA,NA,0,0,33,"wand",7046.84,33
189,"para","0","3",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,4212.39,"2/13/20",126,115,11,142,95,268,NA,1,"ovp and put in chamber around 12pm. was left out at room temperature for 24 hours 1 day after wasp emergence","46 immature 2nds counted in num unem. some 2nd instars look stuck in their cuticle",26,0,29,29,32,35,NA,NA,NA,0,0,39,44,0,0,3,6,9,NA,13,NA,10,15,0.470149253731343,0.354477611940299,13,"em",41.93,3
189,"para","0","4",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,4212.39,"2/13/20",126,115,11,142,95,268,NA,1,"ovp and put in chamber around 12pm. was left out at room temperature for 24 hours 1 day after wasp emergence","46 immature 2nds counted in num unem. some 2nd instars look stuck in their cuticle",26,0,29,29,32,35,NA,NA,NA,0,0,39,44,0,0,3,6,9,NA,13,NA,10,15,0.470149253731343,0.354477611940299,13,"em",354.6,6
189,"para","0","5",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,4212.39,"2/13/20",126,115,11,142,95,268,NA,1,"ovp and put in chamber around 12pm. was left out at room temperature for 24 hours 1 day after wasp emergence","46 immature 2nds counted in num unem. some 2nd instars look stuck in their cuticle",26,0,29,29,32,35,NA,NA,NA,0,0,39,44,0,0,3,6,9,NA,13,NA,10,15,0.470149253731343,0.354477611940299,13,"em",1612.53,9
189,"para","0","end",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,4212.39,"2/13/20",126,115,11,142,95,268,NA,1,"ovp and put in chamber around 12pm. was left out at room temperature for 24 hours 1 day after wasp emergence","46 immature 2nds counted in num unem. some 2nd instars look stuck in their cuticle",26,0,29,29,32,35,NA,NA,NA,0,0,39,44,0,0,3,6,9,NA,13,NA,10,15,0.470149253731343,0.354477611940299,13,"em",4212.39,13
19,"para","0","3",30,"1/24/20",NA,"1/27/20",2,NA,"1/27/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3485.45,"2/13/20",76,53,23,141,18,217,NA,1,"was left out at room temperature for 24 hours, 1 day after wasp emergence","17 immature 2nd instars counted in num unem. some 2nd instars looked stuck in cuticle. at least 1 1st instar found",24,0,27,27,31,35,NA,NA,NA,0,0,39,44,0,0,3,7,11,NA,15,NA,12,17,0.350230414746544,0.0829493087557604,15,"em",43.64,3
19,"para","0","4",30,"1/24/20",NA,"1/27/20",2,NA,"1/27/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3485.45,"2/13/20",76,53,23,141,18,217,NA,1,"was left out at room temperature for 24 hours, 1 day after wasp emergence","17 immature 2nd instars counted in num unem. some 2nd instars looked stuck in cuticle. at least 1 1st instar found",24,0,27,27,31,35,NA,NA,NA,0,0,39,44,0,0,3,7,11,NA,15,NA,12,17,0.350230414746544,0.0829493087557604,15,"em",144.36,7
19,"para","0","5",30,"1/24/20",NA,"1/27/20",2,NA,"1/27/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3485.45,"2/13/20",76,53,23,141,18,217,NA,1,"was left out at room temperature for 24 hours, 1 day after wasp emergence","17 immature 2nd instars counted in num unem. some 2nd instars looked stuck in cuticle. at least 1 1st instar found",24,0,27,27,31,35,NA,NA,NA,0,0,39,44,0,0,3,7,11,NA,15,NA,12,17,0.350230414746544,0.0829493087557604,15,"em",1536.83,11
19,"para","0","end",30,"1/24/20",NA,"1/27/20",2,NA,"1/27/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3485.45,"2/13/20",76,53,23,141,18,217,NA,1,"was left out at room temperature for 24 hours, 1 day after wasp emergence","17 immature 2nd instars counted in num unem. some 2nd instars looked stuck in cuticle. at least 1 1st instar found",24,0,27,27,31,35,NA,NA,NA,0,0,39,44,0,0,3,7,11,NA,15,NA,12,17,0.350230414746544,0.0829493087557604,15,"em",3485.45,15
2,"control","10","3",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10693.13,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 5th-6th prolegs",NA,23,0,NA,27,29,34,NA,NA,NA,0,39,0,NA,0,0,4,6,11,16,NA,NA,NA,NA,0,0,16,"wand",68.77,4
2,"control","10","4",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10693.13,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 5th-6th prolegs",NA,23,0,NA,27,29,34,NA,NA,NA,0,39,0,NA,0,0,4,6,11,16,NA,NA,NA,NA,0,0,16,"wand",269.65,6
2,"control","10","5",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10693.13,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 5th-6th prolegs",NA,23,0,NA,27,29,34,NA,NA,NA,0,39,0,NA,0,0,4,6,11,16,NA,NA,NA,NA,0,0,16,"wand",2187.28,11
2,"control","10","end",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10693.13,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 5th-6th prolegs",NA,23,0,NA,27,29,34,NA,NA,NA,0,39,0,NA,0,0,4,6,11,16,NA,NA,NA,NA,0,0,16,"wand",10693.13,16
21,"control","0","3",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/1/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8670.88,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,32,NA,NA,NA,0,36,0,NA,0,0,3,5,8,12,NA,NA,NA,NA,0,0,12,"wand",43.47,3
21,"control","0","4",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/1/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8670.88,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,32,NA,NA,NA,0,36,0,NA,0,0,3,5,8,12,NA,NA,NA,NA,0,0,12,"wand",187.08,5
21,"control","0","5",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/1/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8670.88,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,32,NA,NA,NA,0,36,0,NA,0,0,3,5,8,12,NA,NA,NA,NA,0,0,12,"wand",1125.88,8
21,"control","0","end",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/1/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8670.88,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,32,NA,NA,NA,0,36,0,NA,0,0,3,5,8,12,NA,NA,NA,NA,0,0,12,"wand",8670.88,12
22,"control","10","3",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8099.44,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,34,NA,NA,NA,0,40,0,NA,0,0,3,5,10,16,NA,NA,NA,NA,0,0,16,"wand",46.11,3
22,"control","10","4",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8099.44,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,34,NA,NA,NA,0,40,0,NA,0,0,3,5,10,16,NA,NA,NA,NA,0,0,16,"wand",193.96,5
22,"control","10","5",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8099.44,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,34,NA,NA,NA,0,40,0,NA,0,0,3,5,10,16,NA,NA,NA,NA,0,0,16,"wand",1724.79,10
22,"control","10","end",30,"1/24/20",NA,NA,NA,NA,"1/27/20","1/29/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8099.44,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,24,0,NA,27,29,34,NA,NA,NA,0,40,0,NA,0,0,3,5,10,16,NA,NA,NA,NA,0,0,16,"wand",8099.44,16
23,"para","0","3",30,"1/24/20",NA,"1/27/20",3,NA,"1/27/20","1/30/20","2/2/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",5,1,3512.4,"2/10/20",89,82,7,239,73,328,NA,NA,NA,"52 immature 2nd instars, counted in num unem. some 2nd instars look stuck in their cuticle. at least 5-10 1st instars found",24,0,27,27,30,33,NA,NA,NA,0,0,38,41,0,0,3,6,9,NA,14,NA,11,14,0.271341463414634,0.222560975609756,14,"em",42.19,3
23,"para","0","4",30,"1/24/20",NA,"1/27/20",3,NA,"1/27/20","1/30/20","2/2/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",5,1,3512.4,"2/10/20",89,82,7,239,73,328,NA,NA,NA,"52 immature 2nd instars, counted in num unem. some 2nd instars look stuck in their cuticle. at least 5-10 1st instars found",24,0,27,27,30,33,NA,NA,NA,0,0,38,41,0,0,3,6,9,NA,14,NA,11,14,0.271341463414634,0.222560975609756,14,"em",321.55,6
23,"para","0","5",30,"1/24/20",NA,"1/27/20",3,NA,"1/27/20","1/30/20","2/2/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",5,1,3512.4,"2/10/20",89,82,7,239,73,328,NA,NA,NA,"52 immature 2nd instars, counted in num unem. some 2nd instars look stuck in their cuticle. at least 5-10 1st instars found",24,0,27,27,30,33,NA,NA,NA,0,0,38,41,0,0,3,6,9,NA,14,NA,11,14,0.271341463414634,0.222560975609756,14,"em",1353.72,9
23,"para","0","end",30,"1/24/20",NA,"1/27/20",3,NA,"1/27/20","1/30/20","2/2/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",5,1,3512.4,"2/10/20",89,82,7,239,73,328,NA,NA,NA,"52 immature 2nd instars, counted in num unem. some 2nd instars look stuck in their cuticle. at least 5-10 1st instars found",24,0,27,27,30,33,NA,NA,NA,0,0,38,41,0,0,3,6,9,NA,14,NA,11,14,0.271341463414634,0.222560975609756,14,"em",3512.4,14
24,"para","10","3",30,"1/24/20",NA,"1/27/20",2,NA,"1/27/20","1/30/20","2/3/20","2/10/20",8109.4,"2/17/20",10863.28,"2/24/20",9682.96,"2/24/20",9682.96,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 3rd-6th prolegs",NA,24,0,27,27,30,34,41,48,55,55,0,0,NA,0,0,3,6,10,NA,NA,31,NA,NA,0,0,31,"cull",34.24,3
24,"para","10","4",30,"1/24/20",NA,"1/27/20",2,NA,"1/27/20","1/30/20","2/3/20","2/10/20",8109.4,"2/17/20",10863.28,"2/24/20",9682.96,"2/24/20",9682.96,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 3rd-6th prolegs",NA,24,0,27,27,30,34,41,48,55,55,0,0,NA,0,0,3,6,10,NA,NA,31,NA,NA,0,0,31,"cull",213.45,6
