"bug.id","temp.avg","temp.var","treatment","instar","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","ttecl","ttem.w","ps.em","ps.ecl","tt3","tt4","tt5","ttwand","ttem.h","diet","ttend","died","died.bf5","date.cull.j","mass.cull","left_out","ttcull","mongo","end.class","expt","keep","keep2","mass","age"
"30.10_p_12",30,10,"para","4",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,204,247,207,211,216,0,207,0,NA,NA,NA,0,0,3,7,12,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,80.08,7
"30.10_p_12",30,10,"para","5",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,204,247,207,211,216,0,207,0,NA,NA,NA,0,0,3,7,12,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,578.34,12
"30.10_p_12",30,10,"para","end",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,204,247,207,211,216,0,207,0,NA,NA,NA,0,0,3,7,12,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,43
"30.10_p_14",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,237,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,70.05,4
"30.10_p_14",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,237,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,264.57,8
"30.10_p_14",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,237,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,998.01,12
"30.10_p_14",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,237,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,33
"30.10_p_15",30,10,"para","3",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,204,229,208,212,214,0,208,0,NA,NA,NA,0,0,4,8,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,44.79,4
"30.10_p_15",30,10,"para","4",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,204,229,208,212,214,0,208,0,NA,NA,NA,0,0,4,8,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,399.04,8
"30.10_p_15",30,10,"para","5",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,204,229,208,212,214,0,208,0,NA,NA,NA,0,0,4,8,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,1392.92,10
"30.10_p_15",30,10,"para","end",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,204,229,208,212,214,0,208,0,NA,NA,NA,0,0,4,8,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,25
"30.10_p_16",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,43.68,4
"30.10_p_16",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,209.17,9
"30.10_p_16",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,721.57,13
"30.10_p_16",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,40
"30.10_p_17",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,0,208,212,216,0,208,246,NA,NA,38,0,0,4,8,12,NA,42,"tob",42,0,0,NA,NA,NA,NA,0,"em","orig",1,1,51.54,4
"30.10_p_17",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,0,208,212,216,0,208,246,NA,NA,38,0,0,4,8,12,NA,42,"tob",42,0,0,NA,NA,NA,NA,0,"em","orig",1,1,432.95,8
"30.10_p_17",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,0,208,212,216,0,208,246,NA,NA,38,0,0,4,8,12,NA,42,"tob",42,0,0,NA,NA,NA,NA,0,"em","orig",1,1,1660.21,12
"30.10_p_17",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,0,208,212,216,0,208,246,NA,NA,38,0,0,4,8,12,NA,42,"tob",42,0,0,NA,NA,NA,NA,0,"em","orig",1,1,NA,42
"30.10_p_19",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,220,208,213,216,0,208,0,NA,NA,NA,0,0,4,9,12,NA,NA,"tob",16,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,29.96,4
"30.10_p_19",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,220,208,213,216,0,208,0,NA,NA,NA,0,0,4,9,12,NA,NA,"tob",16,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,170.28,9
"30.10_p_19",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,220,208,213,216,0,208,0,NA,NA,NA,0,0,4,9,12,NA,NA,"tob",16,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,272.51,12
"30.10_p_19",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,220,208,213,216,0,208,0,NA,NA,NA,0,0,4,9,12,NA,NA,"tob",16,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,16
"30.10_p_2",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,229,207,211,214,0,207,0,NA,NA,NA,0,0,3,7,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,40.87,3
"30.10_p_2",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,229,207,211,214,0,207,0,NA,NA,NA,0,0,3,7,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,316.12,7
"30.10_p_2",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,229,207,211,214,0,207,0,NA,NA,NA,0,0,3,7,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,795.76,10
"30.10_p_2",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,229,207,211,214,0,207,0,NA,NA,NA,0,0,3,7,10,NA,NA,"tob",25,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,25
"30.10_p_21",30,10,"para","3",6485.18,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,218,224,208,0,NA,NA,NA,NA,NA,4,8,14,20,NA,"tob",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,56.31,4
"30.10_p_21",30,10,"para","4",6485.18,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,218,224,208,0,NA,NA,NA,NA,NA,4,8,14,20,NA,"tob",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,123.2,8
"30.10_p_21",30,10,"para","5",6485.18,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,218,224,208,0,NA,NA,NA,NA,NA,4,8,14,20,NA,"tob",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,746.87,14
"30.10_p_21",30,10,"para","end",6485.18,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,218,224,208,0,NA,NA,NA,NA,NA,4,8,14,20,NA,"tob",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,6485.18,20
"30.10_p_22",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,72.49,4
"30.10_p_22",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,291.74,9
"30.10_p_22",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,984.73,13
"30.10_p_22",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,213,217,0,208,0,NA,NA,NA,0,0,4,9,13,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,43
"30.10_p_23",30,10,"para","3",9846.74,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,216,232,208,0,NA,NA,NA,NA,NA,4,8,12,28,NA,"tob",28,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,56.91,4
"30.10_p_23",30,10,"para","4",9846.74,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,216,232,208,0,NA,NA,NA,NA,NA,4,8,12,28,NA,"tob",28,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,266.45,8
"30.10_p_23",30,10,"para","5",9846.74,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,216,232,208,0,NA,NA,NA,NA,NA,4,8,12,28,NA,"tob",28,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1308.11,12
"30.10_p_23",30,10,"para","end",9846.74,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,212,216,232,208,0,NA,NA,NA,NA,NA,4,8,12,28,NA,"tob",28,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,9846.74,28
"30.10_p_25",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,252,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,72.63,4
"30.10_p_25",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,252,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,177.08,8
"30.10_p_25",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,252,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,616.23,12
"30.10_p_25",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,252,208,212,216,0,208,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,48
"30.10_p_26",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,222,208,211,217,0,208,0,NA,NA,NA,0,0,4,7,13,NA,NA,"tob",18,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,70.67,4
"30.10_p_26",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,222,208,211,217,0,208,0,NA,NA,NA,0,0,4,7,13,NA,NA,"tob",18,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,127.24,7
"30.10_p_26",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,222,208,211,217,0,208,0,NA,NA,NA,0,0,4,7,13,NA,NA,"tob",18,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,281.96,13
"30.10_p_26",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,222,208,211,217,0,208,0,NA,NA,NA,0,0,4,7,13,NA,NA,"tob",18,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,18
"30.10_p_27",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,212,218,0,208,0,NA,NA,NA,0,0,4,8,14,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,69.57,4
"30.10_p_27",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,212,218,0,208,0,NA,NA,NA,0,0,4,8,14,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,136.98,8
"30.10_p_27",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,212,218,0,208,0,NA,NA,NA,0,0,4,8,14,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,322.58,14
"30.10_p_27",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,247,208,212,218,0,208,0,NA,NA,NA,0,0,4,8,14,NA,NA,"tob",43,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,43
"30.10_p_28",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,251,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",46,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,31.51,3
"30.10_p_28",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,251,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",46,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,159.84,6
"30.10_p_28",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,251,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",46,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,1103.03,10
"30.10_p_28",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,251,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",46,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,46
"30.10_p_29",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,241,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,51.62,3
"30.10_p_29",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,241,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,236.42,6
"30.10_p_29",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,241,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,745.88,10
"30.10_p_29",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,205,241,208,211,215,0,208,0,NA,NA,NA,0,0,3,6,10,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,36
"30.10_p_3",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,253,207,212,221,0,207,0,NA,NA,NA,0,0,3,8,17,NA,NA,"tob",49,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,35.01,3
"30.10_p_3",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,253,207,212,221,0,207,0,NA,NA,NA,0,0,3,8,17,NA,NA,"tob",49,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,122.36,8
"30.10_p_3",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,253,207,212,221,0,207,0,NA,NA,NA,0,0,3,8,17,NA,NA,"tob",49,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,308.05,17
"30.10_p_3",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,253,207,212,221,0,207,0,NA,NA,NA,0,0,3,8,17,NA,NA,"tob",49,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,49
"30.10_p_30",30,10,"para","3",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,205,239,209,213,216,0,209,0,NA,NA,NA,0,0,4,8,11,NA,NA,"tob",34,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,35.34,4
"30.10_p_30",30,10,"para","4",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,205,239,209,213,216,0,209,0,NA,NA,NA,0,0,4,8,11,NA,NA,"tob",34,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,275.21,8
"30.10_p_30",30,10,"para","5",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,205,239,209,213,216,0,209,0,NA,NA,NA,0,0,4,8,11,NA,NA,"tob",34,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,593.91,11
"30.10_p_30",30,10,"para","end",NA,NA,2,NA,NA,NA,0,0,0,0,0,0,205,239,209,213,216,0,209,0,NA,NA,NA,0,0,4,8,11,NA,NA,"tob",34,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,34
"30.10_p_33",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,234,214,222,227,0,214,0,NA,NA,NA,0,0,3,11,16,NA,NA,"tob",23,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,40.61,3
"30.10_p_33",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,234,214,222,227,0,214,0,NA,NA,NA,0,0,3,11,16,NA,NA,"tob",23,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,99.74,11
"30.10_p_33",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,234,214,222,227,0,214,0,NA,NA,NA,0,0,3,11,16,NA,NA,"tob",23,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,335.66,16
"30.10_p_33",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,234,214,222,227,0,214,0,NA,NA,NA,0,0,3,11,16,NA,NA,"tob",23,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,23
"30.10_p_35",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,247,214,219,222,0,214,0,NA,NA,NA,0,0,3,8,11,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,42.15,3
"30.10_p_35",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,247,214,219,222,0,214,0,NA,NA,NA,0,0,3,8,11,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,352.3,8
"30.10_p_35",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,247,214,219,222,0,214,0,NA,NA,NA,0,0,3,8,11,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,782.19,11
"30.10_p_35",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,247,214,219,222,0,214,0,NA,NA,NA,0,0,3,8,11,NA,NA,"tob",36,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,36
"30.10_p_36",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,244,214,218,223,0,214,0,NA,NA,NA,0,0,3,7,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,48.31,3
"30.10_p_36",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,244,214,218,223,0,214,0,NA,NA,NA,0,0,3,7,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,182.87,7
"30.10_p_36",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,244,214,218,223,0,214,0,NA,NA,NA,0,0,3,7,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,865.49,12
"30.10_p_36",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,244,214,218,223,0,214,0,NA,NA,NA,0,0,3,7,12,NA,NA,"tob",33,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,33
"30.10_p_38",30,10,"para","3",6035.04,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,219,224,232,214,0,NA,NA,NA,NA,NA,3,8,13,21,NA,"tob",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,44.24,3
"30.10_p_38",30,10,"para","4",6035.04,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,219,224,232,214,0,NA,NA,NA,NA,NA,3,8,13,21,NA,"tob",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,152.32,8
"30.10_p_38",30,10,"para","5",6035.04,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,219,224,232,214,0,NA,NA,NA,NA,NA,3,8,13,21,NA,"tob",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,658.98,13
"30.10_p_38",30,10,"para","end",6035.04,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,219,224,232,214,0,NA,NA,NA,NA,NA,3,8,13,21,NA,"tob",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,6035.04,21
"30.10_p_39",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,239,215,219,223,0,215,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",28,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,90.73,4
"30.10_p_39",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,239,215,219,223,0,215,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",28,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,319.99,8
"30.10_p_39",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,239,215,219,223,0,215,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",28,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,1186.97,12
"30.10_p_39",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,239,215,219,223,0,215,0,NA,NA,NA,0,0,4,8,12,NA,NA,"tob",28,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,28
"30.10_p_4",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,207,212,217,0,207,0,NA,NA,NA,0,0,3,8,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,39.52,3
"30.10_p_4",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,207,212,217,0,207,0,NA,NA,NA,0,0,3,8,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,121.74,8
"30.10_p_4",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,207,212,217,0,207,0,NA,NA,NA,0,0,3,8,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,432.73,13
"30.10_p_4",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,204,244,207,212,217,0,207,0,NA,NA,NA,0,0,3,8,13,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,40
"30.10_p_40",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,259,215,220,225,0,215,0,NA,NA,NA,0,0,4,9,14,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,73.09,4
"30.10_p_40",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,259,215,220,225,0,215,0,NA,NA,NA,0,0,4,9,14,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,93.93,9
"30.10_p_40",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,259,215,220,225,0,215,0,NA,NA,NA,0,0,4,9,14,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,710.68,14
"30.10_p_40",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,259,215,220,225,0,215,0,NA,NA,NA,0,0,4,9,14,NA,NA,"tob",48,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,48
"30.10_p_41",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,251,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,69.45,4
"30.10_p_41",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,251,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,258.33,7
"30.10_p_41",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,251,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,710.77,10
"30.10_p_41",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,251,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",40,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,40
"30.10_p_43",30,10,"para","3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,246,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",35,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,78.95,4
"30.10_p_43",30,10,"para","4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,246,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",35,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,368.18,7
"30.10_p_43",30,10,"para","5",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,246,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",35,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,806.8,10
"30.10_p_43",30,10,"para","end",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,211,246,215,218,221,0,215,0,NA,NA,NA,0,0,4,7,10,NA,NA,"tob",35,1,0,NA,NA,NA,NA,1,"dead_cull","orig",1,1,NA,35
